vehicle_model,battery_capacity_(kwh),charging_station_id,charging_station_location,charging_start_time,charging_end_time,energy_consumed_(kwh),charging_duration_(hours),charging_rate_(kw),charging_cost_(usd),day_of_week,state_of_charge_(start_%),state_of_charge_(end_%),distance_driven_(since_last_charge)_(km),temperature_(â°c),vehicle_age_(years),charger_type,location_type,charging_duration_minutes,hour_of_day,time_of_day,Estimated Energy Consumed (kWh),Charging Cost Per Hour (USD),Temperature (°F),Temperature Category
Tesla Model 3,50.0,Station_314,San Francisco,2024-01-04 09:00:00,2024-01-04 12:21:00,35.9072426531086,2.72556084565852,25.6016208720443,19.2835226965972,Thursday,48.8876242556018,43.0507561222693,93.857867686443,33.0767514596065,6.0,Level 1,Highway,201.0,9,Morning,85.76542992134841,7.075065936360752,91.5381526272917,Sweltering
Hyundai Kona,85.0,Station_32,Chicago,2024-01-04 10:00:00,2024-01-04 13:20:00,41.6078335326033,0.807068745419446,25.603799331857402,29.5329328656213,Thursday,54.9976490822941,97.2616162434791,94.6452501646019,17.7373877896038,3.0,Level 1,Institutional,200.0,10,Morning,85.34599777285801,36.5928342947695,63.927298021286845,Mild
Hyundai Kona,62.0,Station_287,San Francisco,2024-01-04 11:00:00,2024-01-04 13:54:00,32.8329568324654,3.40863834487494,44.492366139662,39.6748233846667,Thursday,26.6547220480499,63.7106269185338,279.89827204754,5.803389498206,1.0,Level 2,Parking,174.0,11,Morning,129.0278618050198,11.639493360837122,42.4461010967708,Chilly
Tesla Model 3,50.0,Station_82,Houston,2024-01-04 12:00:00,2024-01-04 13:09:00,57.9244500405459,1.26111729256985,12.5381619068753,19.8173229083924,Thursday,49.8720340529615,54.2614330212469,64.1354548367649,1.8254496871976,1.0,Level 1,Residential,69.0,12,Afternoon,14.418886192906594,15.714099731365605,35.28580943695568,Chilly
Tesla Model 3,100.0,Station_43,Chicago,2024-01-04 13:00:00,2024-01-04 16:26:00,21.6561641156742,1.89442688757411,32.9545108151997,18.0255099868341,Thursday,78.4346282642462,97.7254403635819,170.557725371422,10.4015114334721,3.0,Level 1,Commercial,206.0,13,Afternoon,113.14382046551896,9.515020138843411,50.72272058024978,Cool
Tesla Model 3,62.0,Station_391,San Francisco,2024-01-04 14:00:00,2024-01-04 15:54:00,41.010581745471,3.3669557754635,45.3201095976954,18.066521734876,Thursday,73.6228368390411,83.0542733584493,103.788306140311,-4.57224934401691,3.0,Level 2,Public,114.0,14,Afternoon,86.10820823562125,5.365832799627117,23.76995118076956,Below Freezing
Tesla Model 3,62.0,Station_105,New York,2024-01-04 15:00:00,2024-01-04 16:26:00,79.8186944709479,2.60647962916231,13.0097322308518,35.9713169710487,Thursday,86.1117565008734,69.3956315193564,274.020653915356,10.6922100898697,2.0,Level 2,Mall,86.0,15,Afternoon,18.647282864220912,13.800728219237774,51.245978161765464,Cool
Chevy Bolt,75.0,Station_61,San Francisco,2024-01-04 17:00:00,2024-01-04 18:53:00,27.8431524716426,2.54313966074074,17.0046438469784,12.2783319174233,Thursday,47.992183346477,85.8651868852522,79.354979042724,7.51686165340663,7.0,Level 2,Institutional,113.0,17,Afternoon,32.025412578475986,4.8280210902168825,45.530350976131935,Cool
Chevy Bolt,50.0,Station_270,San Francisco,2024-01-04 18:00:00,2024-01-04 21:41:00,28.4407739177541,1.0796586545757,42.4251268331839,13.7798041755468,Thursday,13.6672408035043,96.3460346157945,398.364774743651,27.8131355493806,0.0,Level 2,Parking,221.0,18,Evening,156.2658838355607,12.763111856832369,82.06364398888508,Hot
Tesla Model 3,62.0,Station_180,New York,2024-01-04 19:00:00,2024-01-04 22:52:00,68.5730247131941,2.93039064617969,5.45469270185456,15.8894144792132,Thursday,50.3166910147742,93.8934503455256,191.455994486243,37.8997910528113,4.0,Level 1,Residential,232.0,19,Evening,21.091478447170964,5.42228542120417,100.21962389506034,Sweltering
Chevy Bolt,85.0,Station_224,Houston,2024-01-04 20:00:00,2024-01-04 23:34:00,65.431016913359,0.929486553755634,20.2726989351304,10.3956579723885,Thursday,76.4668116374476,75.8499570264567,71.4360042401065,30.199709557192,6.0,DC Fast Charger,Commercial,214.0,20,Evening,72.30595953529843,11.184301623712958,86.35947720294561,Hot
Chevy Bolt,75.0,Station_6,Los Angeles,2024-01-04 21:00:00,2024-01-04 23:30:00,71.6156894910611,3.51501200635896,31.2718445269769,21.2635605093131,Thursday,51.7945050439999,64.5543632497115,16.6814458229617,-1.7198500093383,3.0,Level 2,Public,150.0,21,Evening,78.17961131744225,6.0493564377150015,28.90426998319106,Below Freezing
Tesla Model 3,85.0,Station_103,San Francisco,2024-01-04 22:00:00,2024-01-05 01:51:00,7.93090145014663,2.34239578552845,44.1221299880604,33.818430112642,Thursday,42.7390717637969,72.96602310099,55.6775050510086,16.8083582679057,7.0,DC Fast Charger,Mall,231.0,22,Evening,169.87020045403256,14.437538831642186,62.25504488223026,Mild
Chevy Bolt,24.5999221484245,Station_10,Chicago,2024-01-04 23:00:00,2024-01-05 00:43:00,42.691405379616896,1.38249791232628,32.4365489764503,38.0580223150873,Thursday,48.3273536839383,85.0674221187275,152.257515285449,23.3984683587215,5.0,Level 1,Highway,103.0,23,Evening,55.68274240957301,27.528448307779666,74.1172430456987,Mild
Hyundai Kona,75.0,Station_71,San Francisco,2024-01-05 00:00:00,2024-01-05 02:16:00,55.7292033541182,3.82901180991894,21.7230673235199,38.0937175090925,Friday,63.4049681428937,68.3478556376227,74.052192730872,34.6634557708849,0.0,Level 2,Institutional,136.0,0,Night,49.23895259997844,9.948707238356349,94.39422038759282,Sweltering
Nissan Leaf,85.0,Station_90,Los Angeles,2024-01-05 01:00:00,2024-01-05 03:33:00,31.0465749614505,0.690281624540643,28.0048591521789,6.25454533135962,Friday,47.1578609567738,66.1934883951905,152.257515285449,15.6273959208881,7.0,DC Fast Charger,Parking,153.0,1,Night,71.41239083805618,9.060860247470428,60.12931265759858,Mild
Nissan Leaf,62.0,Station_226,San Francisco,2024-01-05 02:00:00,2024-01-05 05:47:00,15.9175632374926,3.34839065034546,17.5516262149728,9.53120838083618,Friday,80.1987233054026,73.2165220698131,117.791839979547,15.4358070308384,0.925276661334096,DC Fast Charger,Residential,227.0,2,Night,66.40365251331376,2.8465042989690663,59.78445265550912,Cool
Tesla Model 3,100.0,Station_158,New York,2024-01-05 03:00:00,2024-01-05 05:09:00,50.9034823551027,3.62131710129785,25.603799331857402,28.3388870333902,Friday,54.4492044566742,60.557818877034,10.441929226166,30.0448828833208,7.0,DC Fast Charger,Commercial,129.0,3,Night,55.04816856349341,7.825574574298886,86.08078918997744,Hot
BMW i3,77.2989452885599,Station_228,San Francisco,2024-01-05 04:00:00,2024-01-05 07:53:00,71.4776485321655,0.65258222627408,25.603799331857402,11.3637756460214,Friday,27.5750100343585,53.7880252460629,197.645675922734,28.9767709296646,3.0,DC Fast Charger,Public,233.0,4,Night,99.42808740537959,17.413553707864384,84.15818767339627,Hot
Tesla Model 3,100.0,Station_405,San Francisco,2024-01-05 05:00:00,2024-01-05 06:12:00,74.153660159533,4.12306439558472,31.2774294856656,26.0001563978248,Friday,12.9569880176448,52.9899670963049,91.3848409502903,35.7931536167497,0.0,DC Fast Charger,Mall,72.0,5,Night,37.53291538279872,6.30602724169617,96.42767651014945,Sweltering
BMW i3,75.0,Station_126,Chicago,2024-01-05 06:00:00,2024-01-05 08:28:00,46.7755104734846,3.11850844186099,32.0800523945928,18.5884041064902,Friday,77.5237572294291,56.7314103701492,246.222851269758,27.2669456221531,4.0,Level 2,Highway,148.0,6,Morning,79.13079590666224,5.960671408475473,81.08050211987558,Hot
Nissan Leaf,95.1536577702242,Station_444,New York,2024-01-05 07:00:00,2024-01-05 07:52:00,8.46964380049999,1.95617816797869,16.0193428037057,31.2383975736851,Friday,84.3995345935724,73.5668620160307,297.552447455548,22.1717676969675,1.0,Level 2,Institutional,52.0,7,Morning,13.883430429878274,15.969096314965826,71.9091818545415,Mild
Tesla Model 3,85.0,Station_209,New York,2024-01-05 08:00:00,2024-01-05 11:04:00,61.6974386698436,2.52551303706583,30.7839968181946,22.4871202712409,Friday,84.2736568755141,57.2211543132249,208.6484695678,28.3121567104607,6.0,Level 2,Parking,184.0,8,Morning,94.40425690913011,8.903981068878858,82.96188207882926,Hot
Hyundai Kona,62.0,Station_97,San Francisco,2024-01-05 09:00:00,2024-01-05 12:35:00,41.2641550523728,3.60445474333161,29.0816909277799,29.0162691453735,Friday,64.4193667613544,73.2371892149732,268.515277752578,19.6365315666609,6.0,DC Fast Charger,Residential,215.0,9,Morning,104.2093924912113,8.05011332131574,67.34575681998962,Mild
Chevy Bolt,85.0,Station_74,Chicago,2024-01-05 10:00:00,2024-01-05 11:06:00,6.50395323380063,1.48780008641338,35.9347678202754,35.2418593646346,Friday,67.5182997741519,57.3499523581676,204.768281382298,35.9597429474768,6.0,DC Fast Charger,Commercial,66.0,10,Morning,39.52824460230294,23.687227663490518,96.72753730545824,Sweltering
BMW i3,147.395354340816,Station_115,San Francisco,2024-01-05 11:00:00,2024-01-05 13:43:00,65.8931836219928,3.14625063577616,24.8321322375096,11.0376731444712,Friday,27.381195975244,64.7014935277321,74.9233110639233,13.4196295585524,6.0,Level 1,Public,163.0,11,Morning,67.46062591190109,3.5081989397034405,56.15533320539432,Cool
Chevy Bolt,50.0,Station_191,San Francisco,2024-01-05 12:00:00,2024-01-05 13:34:00,13.2629090190224,3.06901522709861,47.6704706405083,32.9093054119379,Friday,24.9989496377763,90.0200010641914,220.673855707049,31.873334471117,3.0,DC Fast Charger,Mall,94.0,12,Afternoon,74.68373733679634,10.723083131473983,89.3720020480106,Hot
Chevy Bolt,85.0,Station_495,Los Angeles,2024-01-05 13:00:00,2024-01-05 15:43:00,42.691405379616896,3.29257651655201,49.8787086123186,13.2839759088742,Friday,59.8491872130219,56.294161947813,137.137256895092,0.034127145054283,5.0,Level 1,Highway,163.0,13,Afternoon,135.50382506346554,4.034523067905859,32.06142886109771,Chilly
Tesla Model 3,62.0,Station_170,Los Angeles,2024-01-05 14:00:00,2024-01-05 17:27:00,27.4259509707009,0.911151790955006,32.1650154942834,19.7813863567861,Friday,74.6471669123518,10.0800743260642,216.07027782313,-4.1532030874669,5.0,Level 1,Institutional,207.0,14,Afternoon,110.96930345527774,21.71030837359451,24.52423444255958,Below Freezing
Chevy Bolt,100.0,Station_307,Chicago,2024-01-05 15:00:00,2024-01-05 15:51:00,7.35844662942106,2.43079337076659,11.4804858626322,13.7867963553742,Friday,77.4899030871712,71.6280150259671,166.673966986445,-7.81134860184932,5.0,Level 2,Parking,51.0,15,Afternoon,9.75841298323737,5.671726984768891,17.939572516671223,Below Freezing
Hyundai Kona,100.0,Station_448,Houston,2024-01-05 16:00:00,2024-01-05 18:14:00,36.1372689953078,2.44934645451257,36.3770757935734,7.870917869946,Friday,48.6121934650301,95.8311993565734,48.1169806912682,32.3073382897497,1.0,DC Fast Charger,Residential,134.0,16,Afternoon,81.24213593898058,3.2134767441514698,90.15320892154946,Sweltering
Tesla Model 3,85.0,Station_56,Houston,2024-01-05 18:00:00,2024-01-05 21:02:00,43.4453789766191,1.40588991072839,25.603799331857402,34.6751451416665,Friday,55.7056201244827,52.8083082272429,38.1990110377186,19.8695289520363,5.0,Level 1,Public,182.0,18,Evening,77.66485797330078,24.66419658968983,67.76515211366534,Mild
Hyundai Kona,100.0,Station_208,New York,2024-01-05 19:00:00,2024-01-05 21:34:00,26.8691096120868,2.46368493833357,12.0518366282411,17.5415952916141,Friday,28.1798472947163,54.5624013449501,289.568237726655,7.79137935216719,3.0,Level 1,Mall,154.0,19,Evening,30.933047345818824,7.120064346977414,46.02448283390094,Cool
Nissan Leaf,85.0,Station_41,Los Angeles,2024-01-05 20:00:00,2024-01-05 21:48:00,17.9334791730394,2.78220956598118,25.5841684158198,25.4974424423445,Friday,29.9513219511864,76.8758868472746,104.397866713942,38.3635811172088,7.0,DC Fast Charger,Highway,108.0,20,Evening,46.05150314847564,9.164457902132371,101.05444601097585,Sweltering
Chevy Bolt,50.0,Station_32,Los Angeles,2024-01-05 21:00:00,2024-01-05 22:59:00,60.4716263489746,3.18825895033716,25.603799331857402,15.8857051525559,Friday,74.5395794777801,79.3651156631053,84.3756303898031,32.8361785835511,2.0,Level 1,Institutional,119.0,21,Evening,50.78086867485052,4.982564277244789,91.10512145039198,Sweltering
Tesla Model 3,50.0,Station_15,Chicago,2024-01-05 22:00:00,2024-01-06 01:49:00,17.7047374723683,3.46257154083415,19.7136799378009,19.9151242898175,Friday,47.8062347910028,79.3715143442941,258.64567065665,-9.34537521505764,7.0,DC Fast Charger,Parking,229.0,22,Evening,75.2405450959401,5.751541608587198,15.178324612896247,Below Freezing
Nissan Leaf,63.0963166534235,Station_62,Houston,2024-01-05 23:00:00,2024-01-06 00:20:00,47.7140959011524,1.17683930824588,25.603799331857402,15.3525265321544,Friday,49.5376026236064,57.9374596635694,214.467479369233,34.2780811866833,1.0,DC Fast Charger,Residential,80.0,23,Evening,34.1383991091432,13.045558917502404,93.70054613602994,Sweltering
Nissan Leaf,85.0,Station_155,Los Angeles,2024-01-06 00:00:00,2024-01-06 03:25:00,71.1852646207351,1.42565255137948,10.2997997239616,5.1386641994815,Saturday,36.8840837000474,73.9677783800121,276.222492497983,-4.8089197371899,6.0,Level 1,Commercial,205.0,0,Night,35.19098239020213,3.6044295607013517,23.34394447305818,Below Freezing
BMW i3,75.0,Station_284,Los Angeles,2024-01-06 01:00:00,2024-01-06 03:11:00,39.6443903154301,1.92574184070307,13.7982891109819,6.96526589085812,Saturday,20.4174485395058,57.5019882145438,152.257515285449,22.5720115790911,6.0,Level 2,Public,131.0,1,Night,30.126264558977145,3.616926082010644,72.62962084236398,Mild
Hyundai Kona,62.0,Station_209,Chicago,2024-01-06 02:00:00,2024-01-06 05:47:00,24.8487128749071,3.31836830437203,32.2357466783997,19.9129842285446,Saturday,60.6678280151329,53.9263845795891,260.70731363599,11.2034648415494,3.0,DC Fast Charger,Mall,227.0,2,Night,121.95857493327885,6.000836074256365,52.16623671478892,Cool
Chevy Bolt,50.0,Station_320,Chicago,2024-01-06 03:00:00,2024-01-06 05:15:00,7.51594035591183,3.41686959936611,10.6213858903647,34.7608083353469,Saturday,61.7628019653669,83.2078014745203,126.591837484996,9.79124268086425,6.0,Level 1,Highway,135.0,3,Night,23.898118253320575,10.173290880575498,49.624236825555656,Cool
Tesla Model 3,75.0,Station_494,Houston,2024-01-06 04:00:00,2024-01-06 07:42:00,64.4190492850816,3.19001310343289,24.6216511833848,28.9987433058162,Saturday,49.1738452413249,62.3418603508332,230.494271757891,25.3204756984032,2.0,Level 1,Institutional,222.0,4,Night,91.10010937852375,9.090477802304195,77.57685625712575,Hot
Hyundai Kona,100.0,Station_498,New York,2024-01-06 06:00:00,2024-01-06 07:15:00,37.7879037170132,3.62389826886163,35.9959370444312,29.1176016952447,Saturday,88.0387594680304,61.074742616442,66.0021303207153,-0.325339468546072,1.0,DC Fast Charger,Residential,75.0,6,Morning,44.994921305539,8.0348838557191,31.41438895661707,Below Freezing
BMW i3,85.0,Station_442,San Francisco,2024-01-06 07:00:00,2024-01-06 08:05:00,9.15123419135714,2.57873244611491,34.0460409271286,27.6661281476171,Saturday,71.4509703691896,50.0199092845914,223.09734895995,-1.09233343769354,1.75029940723891,DC Fast Charger,Commercial,65.0,7,Morning,36.88321100438932,10.728576432696066,30.033799812151628,Below Freezing
Hyundai Kona,93.2737806660717,Station_130,Los Angeles,2024-01-06 08:00:00,2024-01-06 11:35:00,15.6605640198438,3.14065016250783,7.70218784923684,32.1366629306224,Saturday,30.8832266645597,51.4808929108887,202.141551766936,29.5390634402107,2.0,DC Fast Charger,Public,215.0,8,Morning,27.599506459765344,10.232487309239518,85.17031419237927,Hot
Hyundai Kona,50.0,Station_127,Houston,2024-01-06 09:00:00,2024-01-06 12:53:00,35.5536709339355,3.53675411519199,45.8556971963917,23.3679304801975,Saturday,85.4904525306867,74.6605719785994,275.574274107903,26.1334067981036,4.0,Level 1,Mall,233.0,9,Morning,178.07295744598778,6.607168527724747,79.04013223658649,Hot
Chevy Bolt,100.0,Station_292,Los Angeles,2024-01-06 10:00:00,2024-01-06 13:15:00,47.527458762592,3.80489963875977,14.3281755252741,31.0985914708322,Saturday,59.93299647263,81.1839820440766,139.383726923335,18.979822937317,3.0,Level 2,Highway,195.0,10,Morning,46.56657045714083,8.173301380682139,66.1636812871706,Mild
Hyundai Kona,100.0,Station_114,Houston,2024-01-06 11:00:00,2024-01-06 11:40:00,36.6165686163525,3.35801464675747,27.3211469397044,11.5848692282212,Saturday,66.5551178337499,56.2371539068543,69.233870081317,24.5230387729092,7.0,Level 2,Institutional,40.0,11,Morning,18.21409795980293,3.4499162293433283,76.14146979123656,Hot
BMW i3,50.0,Station_199,Houston,2024-01-06 12:00:00,2024-01-06 12:41:00,65.4871959578933,2.06628137990218,37.5772895606392,31.1450205148555,Saturday,42.8353512271293,83.7093705404327,102.239072677949,17.5227276715663,6.0,DC Fast Charger,Parking,41.0,12,Afternoon,25.677814533103454,15.07298125888834,63.54090980881934,Mild
Hyundai Kona,85.0,Station_13,Houston,2024-01-06 13:00:00,2024-01-06 16:19:00,33.8871970829405,3.62560485330088,18.6042609039723,24.4683203995101,Saturday,40.140747466092,63.3476003768596,267.843681644736,-4.16074793299317,2.77824656586839,DC Fast Charger,Residential,199.0,13,Afternoon,61.704131998174795,6.748755418625742,24.510653720612297,Below Freezing
Chevy Bolt,48.4695985605417,Station_271,Los Angeles,2024-01-06 14:00:00,2024-01-06 15:08:00,47.2900273918824,3.29473086734296,15.4089797594291,46.2702720137258,Saturday,28.2050128942948,50.6403666315213,277.493420128254,7.12284704380525,7.0,DC Fast Charger,Commercial,68.0,14,Afternoon,17.463510394019647,14.043718250966132,44.82112467884945,Chilly
Chevy Bolt,100.0,Station_89,Chicago,2024-01-06 15:00:00,2024-01-06 18:48:00,48.4875678710817,0.563937935633868,16.7597674264883,7.60044883825769,Saturday,35.8890374201164,90.8523127201585,103.911650642142,0.534111692518543,7.0,Level 2,Public,228.0,15,Afternoon,63.68711622065553,13.477456219920304,32.961401046533375,Chilly
BMW i3,75.0,Station_215,Los Angeles,2024-01-06 16:00:00,2024-01-06 18:48:00,15.0101659461596,0.648675683211303,13.7625685839838,13.7261232282033,Saturday,84.2361803972505,77.8578209810118,220.200562398846,19.9856367316968,6.0,Level 2,Mall,168.0,16,Afternoon,38.53519203515464,21.160224721622686,67.97414611705423,Mild
Nissan Leaf,85.0,Station_444,Houston,2024-01-06 17:00:00,2024-01-06 18:05:00,30.0651389023872,1.26742995557403,35.8711211281126,35.0386344459772,Saturday,13.9483234559331,93.5984743637793,122.764759665495,33.0181712964892,1.0,DC Fast Charger,Highway,65.0,17,Afternoon,38.86038122212198,27.6454207918006,91.43270833368055,Sweltering
Nissan Leaf,85.0,Station_278,San Francisco,2024-01-06 18:00:00,2024-01-06 19:21:00,74.1064501157245,2.96541940456901,32.2909108314893,25.6631843164206,Saturday,33.4397525529225,86.9043998394435,179.588526655743,14.1232224581979,4.0,Level 1,Institutional,81.0,18,Evening,43.592729622510554,8.65414999203138,57.42180042475622,Cool
Hyundai Kona,62.0,Station_447,New York,2024-01-06 19:00:00,2024-01-06 20:00:00,66.1515967891671,3.06234429437942,50.1705859454939,36.2987122525585,Saturday,75.4858023439896,56.1213649277817,46.8129039629395,32.2927461179181,1.0,Level 2,Parking,60.0,19,Evening,50.1705859454939,11.853243385853316,90.12694301225258,Sweltering
Tesla Model 3,100.0,Station_474,Houston,2024-01-06 20:00:00,2024-01-06 21:02:00,47.3774393731962,1.29952703599256,48.1603346331429,28.1148549850523,Saturday,23.6367623157302,68.0581701135549,152.257515285449,8.51163039714243,4.0,DC Fast Charger,Residential,62.0,20,Evening,49.765679120914335,21.634682624035275,47.32093471485637,Cool
Hyundai Kona,62.0,Station_481,San Francisco,2024-01-06 21:00:00,2024-01-06 23:50:00,45.9929613721206,2.84570570269219,30.6035280993276,23.6132803093533,Saturday,34.8696093773978,77.6365935294769,108.660645198218,3.84991400070273,6.0,Level 2,Commercial,170.0,21,Evening,86.7099962814282,8.297864493511705,38.92984520126491,Chilly
